Attendee ID,Company Name,Preference
437,Deloitte,9
437,Canada Life,10
437,Royal and Sun Alliance (RSA),15
437,CAAT Pension Plan,15
437,Milliman,15
437,The Co-operators,15
437,Foresters Financial,15
437,Wawanesa Insurance,15
437,Mercer Canada,15
437,Desjardins,15
437,Normandin Beaudry,15
437,Intact Insurance,15
437,Northbridge Financial Corporation,15
437,Moody's Analytics,15
437,RSM Canada,15
437,Ontario Teachers' Pension Plan,15
561,Deloitte,1
561,Desjardins,2
561,Munich Re,3
561,Intact Insurance,4
561,Manulife,5
561,Canada Life,6
561,Mercer Canada,7
561,Economical Insurance,8
561,iA Financial Group,9
561,The Co-operators,10
561,KPMG Canada,11
561,PartnerRe,12
561,Moody's Analytics,13
561,Foresters Financial,14
561,Swiss Re,15
561,Royal and Sun Alliance (RSA),15
561,CAAT Pension Plan,15
561,Milliman,15
561,Wawanesa Insurance,15
561,Echelon Insurance / CCG Group,15
561,Normandin Beaudry,15
561,Northbridge Financial Corporation,15
561,RSM Canada,15
561,Ontario Teachers' Pension Plan,15
192,Canada Life,1
192,The Co-operators,2
192,Foresters Financial,3
192,Intact Insurance,4
192,Mercer Canada,5
192,Swiss Re,6
192,Manulife,7
192,Wawanesa Insurance,8
192,Normandin Beaudry,9
192,Northbridge Financial Corporation,10
192,Munich Re,11
192,Moody's Analytics,12
192,Milliman,13
192,KPMG Canada,14
192,iA Financial Group,15
192,Deloitte,15
192,Economical Insurance,15
192,Royal and Sun Alliance (RSA),15
192,PartnerRe,15
192,CAAT Pension Plan,15
192,Echelon Insurance / CCG Group,15
192,Desjardins,15
192,RSM Canada,15
192,Ontario Teachers' Pension Plan,15
81,PartnerRe,1
81,Swiss Re,2
81,Moody's Analytics,3
81,Munich Re,4
81,Manulife,5
81,CAAT Pension Plan,6
81,Deloitte,15
81,Economical Insurance,15
81,Royal and Sun Alliance (RSA),15
81,KPMG Canada,15
81,Milliman,15
81,Foresters Financial,15
81,The Co-operators,15
81,Wawanesa Insurance,15
81,Mercer Canada,15
81,Echelon Insurance / CCG Group,15
81,Desjardins,15
81,Normandin Beaudry,15
81,Canada Life,15
81,Intact Insurance,15
81,Northbridge Financial Corporation,15
81,iA Financial Group,15
81,RSM Canada,15
81,Ontario Teachers' Pension Plan,15
64,CAAT Pension Plan,1
64,Deloitte,15
64,Swiss Re,15
64,PartnerRe,15
64,Milliman,15
64,The Co-operators,15
64,Mercer Canada,15
64,Desjardins,15
64,Normandin Beaudry,15
64,Munich Re,15
64,Intact Insurance,15
64,Northbridge Financial Corporation,15
64,RSM Canada,15
64,Ontario Teachers' Pension Plan,15
64,Economical Insurance,15
64,Royal and Sun Alliance (RSA),15
64,iA Financial Group,15
64,KPMG Canada,15
64,Foresters Financial,15
64,Wawanesa Insurance,15
64,Manulife,15
64,Echelon Insurance / CCG Group,15
64,Canada Life,15
64,Moody's Analytics,15
71,The Co-operators,1
71,PartnerRe,2
71,Wawanesa Insurance,3
71,RSM Canada,4
71,Munich Re,5
71,Deloitte,7
71,Desjardins,8
71,Economical Insurance,10
71,Foresters Financial,12
71,Manulife,14
71,Ontario Teachers' Pension Plan,15
71,Royal and Sun Alliance (RSA),15
71,iA Financial Group,15
71,Swiss Re,15
71,KPMG Canada,15
71,CAAT Pension Plan,15
71,Milliman,15
71,Mercer Canada,15
71,Echelon Insurance / CCG Group,15
71,Normandin Beaudry,15
71,Canada Life,15
71,Intact Insurance,15
71,Northbridge Financial Corporation,15
71,Moody's Analytics,15
598,KPMG Canada,1
598,Munich Re,2
598,Deloitte,3
598,Swiss Re,4
598,Canada Life,5
598,RSM Canada,6
598,Mercer Canada,7
598,Desjardins,8
598,Manulife,9
598,Intact Insurance,10
598,Economical Insurance,11
598,iA Financial Group,12
598,Ontario Teachers' Pension Plan,13
598,The Co-operators,14
598,PartnerRe,15
598,Royal and Sun Alliance (RSA),15
598,CAAT Pension Plan,15
598,Milliman,15
598,Foresters Financial,15
598,Wawanesa Insurance,15
598,Echelon Insurance / CCG Group,15
598,Normandin Beaudry,15
598,Northbridge Financial Corporation,15
598,Moody's Analytics,15
448,The Co-operators,1
448,Foresters Financial,2
448,Intact Insurance,3
448,Wawanesa Insurance,4
448,Moody's Analytics,5
448,CAAT Pension Plan,6
448,Canada Life,7
448,Desjardins,8
448,KPMG Canada,9
448,Manulife,10
448,Munich Re,11
448,PartnerRe,12
448,Ontario Teachers' Pension Plan,13
448,Swiss Re,14
448,Deloitte,15
448,Economical Insurance,15
448,Royal and Sun Alliance (RSA),15
448,Milliman,15
448,Mercer Canada,15
448,Echelon Insurance / CCG Group,15
448,Normandin Beaudry,15
448,Northbridge Financial Corporation,15
448,iA Financial Group,15
448,RSM Canada,15
58,Canada Life,1
58,Foresters Financial,2
58,Manulife,3
58,Moody's Analytics,4
58,Intact Insurance,5
58,Wawanesa Insurance,6
58,Swiss Re,7
58,Ontario Teachers' Pension Plan,8
58,Munich Re,9
58,Mercer Canada,10
58,iA Financial Group,11
58,Economical Insurance,12
58,Desjardins,13
58,Deloitte,14
58,PartnerRe,15
58,Royal and Sun Alliance (RSA),15
58,KPMG Canada,15
58,CAAT Pension Plan,15
58,Milliman,15
58,The Co-operators,15
58,Echelon Insurance / CCG Group,15
58,Normandin Beaudry,15
58,Northbridge Financial Corporation,15
58,RSM Canada,15
423,Desjardins,1
423,RSM Canada,2
423,Canada Life,3
423,Northbridge Financial Corporation,4
423,Deloitte,15
423,Swiss Re,15
423,PartnerRe,15
423,CAAT Pension Plan,15
423,Milliman,15
423,The Co-operators,15
423,Mercer Canada,15
423,Normandin Beaudry,15
423,Munich Re,15
423,Intact Insurance,15
423,Ontario Teachers' Pension Plan,15
423,Economical Insurance,15
423,Royal and Sun Alliance (RSA),15
423,iA Financial Group,15
423,KPMG Canada,15
423,Foresters Financial,15
423,Wawanesa Insurance,15
423,Manulife,15
423,Echelon Insurance / CCG Group,15
423,Moody's Analytics,15
156,Milliman,1
156,Canada Life,2
156,Deloitte,3
156,Desjardins,4
156,Intact Insurance,5
156,Royal and Sun Alliance (RSA),6
156,Moody's Analytics,7
156,Munich Re,8
156,Economical Insurance,9
156,Manulife,10
156,Swiss Re,11
156,Wawanesa Insurance,12
156,iA Financial Group,13
156,Normandin Beaudry,14
156,PartnerRe,15
156,KPMG Canada,15
156,CAAT Pension Plan,15
156,Foresters Financial,15
156,The Co-operators,15
156,Mercer Canada,15
156,Echelon Insurance / CCG Group,15
156,Northbridge Financial Corporation,15
156,RSM Canada,15
156,Ontario Teachers' Pension Plan,15
371,Intact Insurance,1
371,iA Financial Group,2
371,The Co-operators,3
371,Munich Re,4
371,Swiss Re,5
371,Wawanesa Insurance,6
371,Desjardins,7
371,Normandin Beaudry,8
371,Deloitte,9
371,Manulife,10
371,Mercer Canada,11
371,Foresters Financial,12
371,Milliman,13
371,PartnerRe,14
371,Canada Life,15
371,Economical Insurance,15
371,Royal and Sun Alliance (RSA),15
371,KPMG Canada,15
371,CAAT Pension Plan,15
371,Echelon Insurance / CCG Group,15
371,Northbridge Financial Corporation,15
371,Moody's Analytics,15
371,RSM Canada,15
371,Ontario Teachers' Pension Plan,15
229,Royal and Sun Alliance (RSA),1
229,Wawanesa Insurance,2
229,Intact Insurance,3
229,Canada Life,4
229,Manulife,5
229,Deloitte,15
229,Swiss Re,15
229,PartnerRe,15
229,CAAT Pension Plan,15
229,Milliman,15
229,The Co-operators,15
229,Mercer Canada,15
229,Desjardins,15
229,Normandin Beaudry,15
229,Munich Re,15
229,Northbridge Financial Corporation,15
229,RSM Canada,15
229,Ontario Teachers' Pension Plan,15
229,Economical Insurance,15
229,iA Financial Group,15
229,KPMG Canada,15
229,Foresters Financial,15
229,Echelon Insurance / CCG Group,15
229,Moody's Analytics,15
144,Manulife,1
144,KPMG Canada,2
144,Moody's Analytics,3
144,Desjardins,4
144,Foresters Financial,5
144,Economical Insurance,6
144,Intact Insurance,7
144,Munich Re,8
144,Northbridge Financial Corporation,9
144,CAAT Pension Plan,10
144,Echelon Insurance / CCG Group,11
144,iA Financial Group,12
144,Mercer Canada,13
144,RSM Canada,14
144,Normandin Beaudry,15
144,Deloitte,15
144,Royal and Sun Alliance (RSA),15
144,Swiss Re,15
144,PartnerRe,15
144,Milliman,15
144,The Co-operators,15
144,Wawanesa Insurance,15
144,Canada Life,15
144,Ontario Teachers' Pension Plan,15
652,Normandin Beaudry,1
652,Wawanesa Insurance,2
652,Echelon Insurance / CCG Group,3
652,Royal and Sun Alliance (RSA),4
652,Mercer Canada,5
652,Canada Life,6
652,KPMG Canada,7
652,Milliman,8
652,Moody's Analytics,9
652,Munich Re,10
652,Northbridge Financial Corporation,11
652,Economical Insurance,12
652,Desjardins,13
652,Deloitte,14
652,CAAT Pension Plan,15
652,Swiss Re,15
652,PartnerRe,15
652,Foresters Financial,15
652,The Co-operators,15
652,Manulife,15
652,Intact Insurance,15
652,iA Financial Group,15
652,RSM Canada,15
652,Ontario Teachers' Pension Plan,15
174,Manulife,1
174,Canada Life,2
174,Deloitte,3
174,Desjardins,4
174,Foresters Financial,5
174,KPMG Canada,6
174,Intact Insurance,7
174,Munich Re,8
174,Swiss Re,9
174,PartnerRe,10
174,CAAT Pension Plan,11
174,Echelon Insurance / CCG Group,12
174,Economical Insurance,13
174,Milliman,14
174,Royal and Sun Alliance (RSA),15
174,iA Financial Group,15
174,The Co-operators,15
174,Wawanesa Insurance,15
174,Mercer Canada,15
174,Normandin Beaudry,15
174,Northbridge Financial Corporation,15
174,Moody's Analytics,15
174,RSM Canada,15
174,Ontario Teachers' Pension Plan,15
131,Intact Insurance,1
131,Desjardins,2
131,Munich Re,3
131,Manulife,4
131,KPMG Canada,5
131,Economical Insurance,6
131,The Co-operators,7
131,Royal and Sun Alliance (RSA),8
131,Wawanesa Insurance,9
131,Northbridge Financial Corporation,10
131,Deloitte,11
131,Foresters Financial,12
131,Ontario Teachers' Pension Plan,13
131,RSM Canada,14
131,CAAT Pension Plan,15
131,iA Financial Group,15
131,Swiss Re,15
131,PartnerRe,15
131,Milliman,15
131,Mercer Canada,15
131,Echelon Insurance / CCG Group,15
131,Normandin Beaudry,15
131,Canada Life,15
131,Moody's Analytics,15
201,Wawanesa Insurance,1
201,Deloitte,2
201,Desjardins,3
201,Economical Insurance,4
201,Manulife,5
201,Canada Life,6
201,Mercer Canada,7
201,Ontario Teachers' Pension Plan,8
201,Munich Re,9
201,The Co-operators,10
201,Royal and Sun Alliance (RSA),11
201,RSM Canada,12
201,Swiss Re,13
201,Northbridge Financial Corporation,14
201,CAAT Pension Plan,15
201,iA Financial Group,15
201,PartnerRe,15
201,KPMG Canada,15
201,Milliman,15
201,Foresters Financial,15
201,Echelon Insurance / CCG Group,15
201,Normandin Beaudry,15
201,Intact Insurance,15
201,Moody's Analytics,15
98,Desjardins,1
98,Wawanesa Insurance,2
98,Economical Insurance,3
98,Echelon Insurance / CCG Group,4
98,Deloitte,5
98,RSM Canada,6
98,The Co-operators,7
98,Royal and Sun Alliance (RSA),8
98,PartnerRe,9
98,Ontario Teachers' Pension Plan,10
98,Normandin Beaudry,11
98,Northbridge Financial Corporation,12
98,Munich Re,13
98,Mercer Canada,14
98,KPMG Canada,15
98,iA Financial Group,15
98,Swiss Re,15
98,CAAT Pension Plan,15
98,Milliman,15
98,Foresters Financial,15
98,Manulife,15
98,Canada Life,15
98,Intact Insurance,15
98,Moody's Analytics,15
420,Normandin Beaudry,1
420,Deloitte,2
420,PartnerRe,3
420,KPMG Canada,4
420,RSM Canada,5
420,Milliman,6
420,Munich Re,7
420,Swiss Re,8
420,Mercer Canada,9
420,Manulife,10
420,Desjardins,11
420,Canada Life,12
420,iA Financial Group,13
420,Moody's Analytics,14
420,Economical Insurance,15
420,Royal and Sun Alliance (RSA),15
420,CAAT Pension Plan,15
420,Foresters Financial,15
420,The Co-operators,15
420,Wawanesa Insurance,15
420,Echelon Insurance / CCG Group,15
420,Intact Insurance,15
420,Northbridge Financial Corporation,15
420,Ontario Teachers' Pension Plan,15
461,Normandin Beaudry,1
461,Canada Life,2
461,Munich Re,3
461,Manulife,4
461,Mercer Canada,5
461,Deloitte,6
461,KPMG Canada,7
461,Desjardins,8
461,CAAT Pension Plan,9
461,Ontario Teachers' Pension Plan,10
461,Milliman,11
461,Intact Insurance,12
461,Swiss Re,13
461,Economical Insurance,14
461,PartnerRe,15
461,Royal and Sun Alliance (RSA),15
461,iA Financial Group,15
461,Foresters Financial,15
461,The Co-operators,15
461,Wawanesa Insurance,15
461,Echelon Insurance / CCG Group,15
461,Northbridge Financial Corporation,15
461,Moody's Analytics,15
461,RSM Canada,15
640,Normandin Beaudry,1
640,Intact Insurance,2
640,Echelon Insurance / CCG Group,3
640,Desjardins,4
640,Mercer Canada,5
640,Manulife,6
640,Munich Re,7
640,Swiss Re,8
640,Deloitte,9
640,Wawanesa Insurance,10
640,PartnerRe,11
640,Northbridge Financial Corporation,12
640,Moody's Analytics,13
640,Milliman,14
640,Royal and Sun Alliance (RSA),15
640,Economical Insurance,15
640,KPMG Canada,15
640,CAAT Pension Plan,15
640,Foresters Financial,15
640,The Co-operators,15
640,Canada Life,15
640,iA Financial Group,15
640,RSM Canada,15
640,Ontario Teachers' Pension Plan,15
470,Mercer Canada,1
470,RSM Canada,2
470,Canada Life,3
470,Swiss Re,5
470,Intact Insurance,6
470,Manulife,7
470,The Co-operators,8
470,Deloitte,9
470,Moody's Analytics,10
470,PartnerRe,11
470,Desjardins,13
470,CAAT Pension Plan,14
470,Wawanesa Insurance,15
470,Economical Insurance,15
470,Royal and Sun Alliance (RSA),15
470,KPMG Canada,15
470,Milliman,15
470,Foresters Financial,15
470,Echelon Insurance / CCG Group,15
470,Normandin Beaudry,15
470,Munich Re,15
470,Northbridge Financial Corporation,15
470,iA Financial Group,15
470,Ontario Teachers' Pension Plan,15
462,Canada Life,1
462,Manulife,2
462,Intact Insurance,3
462,Economical Insurance,4
462,Deloitte,15
462,Swiss Re,15
462,PartnerRe,15
462,CAAT Pension Plan,15
462,Milliman,15
462,The Co-operators,15
462,Mercer Canada,15
462,Desjardins,15
462,Normandin Beaudry,15
462,Munich Re,15
462,Northbridge Financial Corporation,15
462,RSM Canada,15
462,Ontario Teachers' Pension Plan,15
462,Royal and Sun Alliance (RSA),15
462,iA Financial Group,15
462,KPMG Canada,15
462,Foresters Financial,15
462,Wawanesa Insurance,15
462,Echelon Insurance / CCG Group,15
462,Moody's Analytics,15
463,Canada Life,1
463,PartnerRe,2
463,Wawanesa Insurance,3
463,Deloitte,15
463,Swiss Re,15
463,CAAT Pension Plan,15
463,Milliman,15
463,The Co-operators,15
463,Mercer Canada,15
463,Desjardins,15
463,Normandin Beaudry,15
463,Munich Re,15
463,Intact Insurance,15
463,Northbridge Financial Corporation,15
463,RSM Canada,15
463,Ontario Teachers' Pension Plan,15
463,Economical Insurance,15
463,Royal and Sun Alliance (RSA),15
463,iA Financial Group,15
463,KPMG Canada,15
463,Foresters Financial,15
463,Manulife,15
463,Echelon Insurance / CCG Group,15
463,Moody's Analytics,15
495,Munich Re,1
495,Desjardins,2
495,Economical Insurance,3
495,Moody's Analytics,4
495,Northbridge Financial Corporation,5
495,Wawanesa Insurance,6
495,The Co-operators,7
495,Royal and Sun Alliance (RSA),8
495,Swiss Re,9
495,RSM Canada,10
495,Ontario Teachers' Pension Plan,11
495,Normandin Beaudry,12
495,Milliman,13
495,Echelon Insurance / CCG Group,14
495,iA Financial Group,15
495,Deloitte,15
495,PartnerRe,15
495,KPMG Canada,15
495,CAAT Pension Plan,15
495,Foresters Financial,15
495,Mercer Canada,15
495,Manulife,15
495,Canada Life,15
495,Intact Insurance,15
480,Milliman,1
480,Munich Re,2
480,Swiss Re,3
480,Deloitte,4
480,PartnerRe,5
480,Moody's Analytics,6
480,Normandin Beaudry,7
480,Mercer Canada,8
480,KPMG Canada,9
480,iA Financial Group,10
480,RSM Canada,11
480,Intact Insurance,12
480,Desjardins,13
480,Manulife,14
480,Canada Life,15
480,Economical Insurance,15
480,Royal and Sun Alliance (RSA),15
480,CAAT Pension Plan,15
480,Foresters Financial,15
480,The Co-operators,15
480,Wawanesa Insurance,15
480,Echelon Insurance / CCG Group,15
480,Northbridge Financial Corporation,15
480,Ontario Teachers' Pension Plan,15
587,PartnerRe,1
587,iA Financial Group,2
587,CAAT Pension Plan,3
587,Northbridge Financial Corporation,4
587,Munich Re,5
587,Foresters Financial,6
587,The Co-operators,8
587,Royal and Sun Alliance (RSA),9
587,Economical Insurance,10
587,Intact Insurance,11
587,RSM Canada,12
587,Moody's Analytics,13
587,Mercer Canada,14
587,Ontario Teachers' Pension Plan,15
587,Deloitte,15
587,Swiss Re,15
587,KPMG Canada,15
587,Milliman,15
587,Wawanesa Insurance,15
587,Manulife,15
587,Desjardins,15
587,Normandin Beaudry,15
587,Canada Life,15
587,Echelon Insurance / CCG Group,15
534,Intact Insurance,1
534,Milliman,2
534,Canada Life,3
534,The Co-operators,4
534,Swiss Re,5
534,CAAT Pension Plan,6
534,RSM Canada,7
534,Deloitte,15
534,Economical Insurance,15
534,Royal and Sun Alliance (RSA),15
534,iA Financial Group,15
534,PartnerRe,15
534,KPMG Canada,15
534,Foresters Financial,15
534,Wawanesa Insurance,15
534,Mercer Canada,15
534,Manulife,15
534,Desjardins,15
534,Normandin Beaudry,15
534,Munich Re,15
534,Echelon Insurance / CCG Group,15
534,Northbridge Financial Corporation,15
534,Moody's Analytics,15
534,Ontario Teachers' Pension Plan,15
21,Intact Insurance,1
21,Desjardins,2
21,Milliman,3
21,Royal and Sun Alliance (RSA),4
21,Moody's Analytics,5
21,Wawanesa Insurance,6
21,The Co-operators,7
21,Economical Insurance,8
21,RSM Canada,9
21,PartnerRe,10
21,Northbridge Financial Corporation,11
21,Munich Re,12
21,KPMG Canada,13
21,iA Financial Group,14
21,Swiss Re,15
21,Deloitte,15
21,CAAT Pension Plan,15
21,Foresters Financial,15
21,Mercer Canada,15
21,Manulife,15
21,Echelon Insurance / CCG Group,15
21,Normandin Beaudry,15
21,Canada Life,15
21,Ontario Teachers' Pension Plan,15
312,Economical Insurance,1
312,Milliman,2
312,Munich Re,3
312,Intact Insurance,4
312,Deloitte,5
312,Mercer Canada,6
312,Royal and Sun Alliance (RSA),15
312,iA Financial Group,15
312,Swiss Re,15
312,PartnerRe,15
312,KPMG Canada,15
312,CAAT Pension Plan,15
312,Foresters Financial,15
312,The Co-operators,15
312,Wawanesa Insurance,15
312,Manulife,15
312,Desjardins,15
312,Normandin Beaudry,15
312,Canada Life,15
312,Echelon Insurance / CCG Group,15
312,Northbridge Financial Corporation,15
312,Moody's Analytics,15
312,RSM Canada,15
312,Ontario Teachers' Pension Plan,15
551,Intact Insurance,1
551,Mercer Canada,2
551,Wawanesa Insurance,3
551,Royal and Sun Alliance (RSA),4
551,Economical Insurance,5
551,Canada Life,6
551,Manulife,7
551,Swiss Re,8
551,PartnerRe,9
551,Northbridge Financial Corporation,10
551,Desjardins,11
551,Deloitte,12
551,iA Financial Group,15
551,KPMG Canada,15
551,CAAT Pension Plan,15
551,Milliman,15
551,The Co-operators,15
551,Foresters Financial,15
551,Echelon Insurance / CCG Group,15
551,Normandin Beaudry,15
551,Munich Re,15
551,Moody's Analytics,15
551,RSM Canada,15
551,Ontario Teachers' Pension Plan,15
501,Economical Insurance,1
501,The Co-operators,2
501,Desjardins,3
501,Intact Insurance,4
501,Deloitte,15
501,Swiss Re,15
501,PartnerRe,15
501,CAAT Pension Plan,15
501,Milliman,15
501,Mercer Canada,15
501,Normandin Beaudry,15
501,Munich Re,15
501,Northbridge Financial Corporation,15
501,RSM Canada,15
501,Ontario Teachers' Pension Plan,15
501,Royal and Sun Alliance (RSA),15
501,iA Financial Group,15
501,KPMG Canada,15
501,Foresters Financial,15
501,Wawanesa Insurance,15
501,Manulife,15
501,Echelon Insurance / CCG Group,15
501,Canada Life,15
501,Moody's Analytics,15
165,Munich Re,1
165,Economical Insurance,2
165,Deloitte,3
165,Manulife,4
165,PartnerRe,5
165,Intact Insurance,6
165,Desjardins,7
165,Mercer Canada,8
165,Royal and Sun Alliance (RSA),9
165,RSM Canada,10
165,Swiss Re,11
165,Wawanesa Insurance,12
165,Canada Life,13
165,Foresters Financial,14
165,Milliman,15
165,iA Financial Group,15
165,KPMG Canada,15
165,CAAT Pension Plan,15
165,The Co-operators,15
165,Echelon Insurance / CCG Group,15
165,Normandin Beaudry,15
165,Northbridge Financial Corporation,15
165,Moody's Analytics,15
165,Ontario Teachers' Pension Plan,15
568,Manulife,1
568,Deloitte,2
568,Intact Insurance,3
568,Munich Re,4
568,Desjardins,5
568,Foresters Financial,6
568,Wawanesa Insurance,7
568,Moody's Analytics,8
568,Swiss Re,9
568,Canada Life,11
568,PartnerRe,12
568,Mercer Canada,13
568,Economical Insurance,14
568,RSM Canada,15
568,Royal and Sun Alliance (RSA),15
568,KPMG Canada,15
568,CAAT Pension Plan,15
568,Milliman,15
